,model,variables,layer,accuracy
0,240,"[0, 1, 2]",conv1,0.9290000200271606
1,240,"[0, 1, 2]",conv2,0.9449999928474426
2,240,"[0, 1, 2]",conv3,0.9520000219345093
3,240,"[0, 1, 2]",fc1,0.7279999852180481
4,240,"[0, 1]",conv1,0.9010000228881836
5,240,"[0, 1]",conv2,0.8899999856948853
6,240,"[0, 1]",conv3,0.8619999885559082
7,240,"[0, 1]",fc1,0.7229999899864197
8,240,"[0, 2]",conv1,0.9279999732971191
9,240,"[0, 2]",conv2,0.9129999876022339
10,240,"[0, 2]",conv3,0.9070000052452087
11,240,"[0, 2]",fc1,0.6919999718666077
12,240,"[1, 2]",conv1,0.9160000085830688
13,240,"[1, 2]",conv2,0.8939999938011169
14,240,"[1, 2]",conv3,0.8740000128746033
15,240,"[1, 2]",fc1,0.6919999718666077
16,240,[0],conv1,0.9210000038146973
17,240,[0],conv2,0.8989999890327454
18,240,[0],conv3,0.8809999823570251
19,240,[0],fc1,0.6769999861717224
20,240,[1],conv1,0.9549999833106995
21,240,[1],conv2,0.9639999866485596
22,240,[1],conv3,0.9399999976158142
23,240,[1],fc1,0.7369999885559082
24,240,[2],conv1,0.9160000085830688
25,240,[2],conv2,0.9279999732971191
26,240,[2],conv3,0.871999979019165
27,240,[2],fc1,0.722000002861023
28,241,"[0, 1, 2]",conv1,0.9399999976158142
29,241,"[0, 1, 2]",conv2,0.953000009059906
30,241,"[0, 1, 2]",conv3,0.9459999799728394
31,241,"[0, 1, 2]",fc1,0.7089999914169312
32,241,"[0, 1]",conv1,0.8920000195503235
33,241,"[0, 1]",conv2,0.9300000071525574
34,241,"[0, 1]",conv3,0.8999999761581421
35,241,"[0, 1]",fc1,0.6880000233650208
36,241,"[0, 2]",conv1,0.9290000200271606
37,241,"[0, 2]",conv2,0.9309999942779541
38,241,"[0, 2]",conv3,0.925000011920929
39,241,"[0, 2]",fc1,0.6499999761581421
40,241,"[1, 2]",conv1,0.8980000019073486
41,241,"[1, 2]",conv2,0.8989999890327454
42,241,"[1, 2]",conv3,0.9020000100135803
43,241,"[1, 2]",fc1,0.5950000286102295
44,241,[0],conv1,0.9200000166893005
45,241,[0],conv2,0.921999990940094
46,241,[0],conv3,0.9200000166893005
47,241,[0],fc1,0.6840000152587891
48,241,[1],conv1,0.9620000123977661
49,241,[1],conv2,0.9700000286102295
50,241,[1],conv3,0.949999988079071
51,241,[1],fc1,0.7239999771118164
52,241,[2],conv1,0.9259999990463257
53,241,[2],conv2,0.9259999990463257
54,241,[2],conv3,0.890999972820282
55,241,[2],fc1,0.7319999933242798
56,242,"[0, 1, 2]",conv1,0.9290000200271606
57,242,"[0, 1, 2]",conv2,0.9309999942779541
58,242,"[0, 1, 2]",conv3,0.9350000023841858
59,242,"[0, 1, 2]",fc1,0.6779999732971191
60,242,"[0, 1]",conv1,0.9110000133514404
61,242,"[0, 1]",conv2,0.902999997138977
62,242,"[0, 1]",conv3,0.8899999856948853
63,242,"[0, 1]",fc1,0.6759999990463257
64,242,"[0, 2]",conv1,0.9340000152587891
65,242,"[0, 2]",conv2,0.8679999709129333
66,242,"[0, 2]",conv3,0.9229999780654907
67,242,"[0, 2]",fc1,0.7039999961853027
68,242,"[1, 2]",conv1,0.9259999990463257
69,242,"[1, 2]",conv2,0.9100000262260437
70,242,"[1, 2]",conv3,0.8859999775886536
71,242,"[1, 2]",fc1,0.7210000157356262
72,242,[0],conv1,0.9049999713897705
73,242,[0],conv2,0.8709999918937683
74,242,[0],conv3,0.8600000143051147
75,242,[0],fc1,0.6650000214576721
76,242,[1],conv1,0.9620000123977661
77,242,[1],conv2,0.9390000104904175
78,242,[1],conv3,0.9039999842643738
79,242,[1],fc1,0.7250000238418579
80,242,[2],conv1,0.953000009059906
81,242,[2],conv2,0.9359999895095825
82,242,[2],conv3,0.921999990940094
83,242,[2],fc1,0.7730000019073486
84,243,"[0, 1, 2]",conv1,0.9359999895095825
85,243,"[0, 1, 2]",conv2,0.9269999861717224
86,243,"[0, 1, 2]",conv3,0.9369999766349792
87,243,"[0, 1, 2]",fc1,0.6909999847412109
88,243,"[0, 1]",conv1,0.8999999761581421
89,243,"[0, 1]",conv2,0.9020000100135803
90,243,"[0, 1]",conv3,0.9020000100135803
91,243,"[0, 1]",fc1,0.6589999794960022
92,243,"[0, 2]",conv1,0.9359999895095825
93,243,"[0, 2]",conv2,0.9369999766349792
94,243,"[0, 2]",conv3,0.9020000100135803
95,243,"[0, 2]",fc1,0.7310000061988831
96,243,"[1, 2]",conv1,0.9190000295639038
97,243,"[1, 2]",conv2,0.9309999942779541
98,243,"[1, 2]",conv3,0.8579999804496765
99,243,"[1, 2]",fc1,0.7760000228881836
100,243,[0],conv1,0.921999990940094
101,243,[0],conv2,0.9169999957084656
102,243,[0],conv3,0.8989999890327454
103,243,[0],fc1,0.7490000128746033
104,243,[1],conv1,0.9639999866485596
105,243,[1],conv2,0.9539999961853027
106,243,[1],conv3,0.9470000267028809
107,243,[1],fc1,0.7179999947547913
108,243,[2],conv1,0.9380000233650208
109,243,[2],conv2,0.9300000071525574
110,243,[2],conv3,0.9100000262260437
111,243,[2],fc1,0.6209999918937683
112,244,"[0, 1, 2]",conv1,0.9210000038146973
113,244,"[0, 1, 2]",conv2,0.9589999914169312
114,244,"[0, 1, 2]",conv3,0.9520000219345093
115,244,"[0, 1, 2]",fc1,0.4970000088214874
116,244,"[0, 1]",conv1,0.9330000281333923
117,244,"[0, 1]",conv2,0.8980000019073486
118,244,"[0, 1]",conv3,0.8880000114440918
119,244,"[0, 1]",fc1,0.6850000023841858
120,244,"[0, 2]",conv1,0.953000009059906
121,244,"[0, 2]",conv2,0.9459999799728394
122,244,"[0, 2]",conv3,0.9259999990463257
123,244,"[0, 2]",fc1,0.7009999752044678
124,244,"[1, 2]",conv1,0.9190000295639038
125,244,"[1, 2]",conv2,0.9120000004768372
126,244,"[1, 2]",conv3,0.9110000133514404
127,244,"[1, 2]",fc1,0.7279999852180481
128,244,[0],conv1,0.9330000281333923
129,244,[0],conv2,0.9340000152587891
130,244,[0],conv3,0.9229999780654907
131,244,[0],fc1,0.7960000038146973
132,244,[1],conv1,0.9750000238418579
133,244,[1],conv2,0.9599999785423279
134,244,[1],conv3,0.9480000138282776
135,244,[1],fc1,0.7360000014305115
136,244,[2],conv1,0.9330000281333923
137,244,[2],conv2,0.9399999976158142
138,244,[2],conv3,0.9089999794960022
139,244,[2],fc1,0.734000027179718
140,245,"[0, 1, 2]",conv1,0.9380000233650208
141,245,"[0, 1, 2]",conv2,0.9269999861717224
142,245,"[0, 1, 2]",conv3,0.9259999990463257
143,245,"[0, 1, 2]",fc1,0.5400000214576721
144,245,"[0, 1]",conv1,0.9129999876022339
145,245,"[0, 1]",conv2,0.9330000281333923
146,245,"[0, 1]",conv3,0.9210000038146973
147,245,"[0, 1]",fc1,0.6079999804496765
148,245,"[0, 2]",conv1,0.9240000247955322
149,245,"[0, 2]",conv2,0.902999997138977
150,245,"[0, 2]",conv3,0.9129999876022339
151,245,"[0, 2]",fc1,0.7390000224113464
152,245,"[1, 2]",conv1,0.9290000200271606
153,245,"[1, 2]",conv2,0.9240000247955322
154,245,"[1, 2]",conv3,0.8759999871253967
155,245,"[1, 2]",fc1,0.6940000057220459
156,245,[0],conv1,0.9150000214576721
157,245,[0],conv2,0.8889999985694885
158,245,[0],conv3,0.9010000228881836
159,245,[0],fc1,0.7139999866485596
160,245,[1],conv1,0.9520000219345093
161,245,[1],conv2,0.9589999914169312
162,245,[1],conv3,0.9419999718666077
163,245,[1],fc1,0.6980000138282776
164,245,[2],conv1,0.949999988079071
165,245,[2],conv2,0.9440000057220459
166,245,[2],conv3,0.9160000085830688
167,245,[2],fc1,0.8119999766349792
168,246,"[0, 1, 2]",conv1,0.9210000038146973
169,246,"[0, 1, 2]",conv2,0.9409999847412109
170,246,"[0, 1, 2]",conv3,0.9359999895095825
171,246,"[0, 1, 2]",fc1,0.4869999885559082
172,246,"[0, 1]",conv1,0.9049999713897705
173,246,"[0, 1]",conv2,0.9100000262260437
174,246,"[0, 1]",conv3,0.8939999938011169
175,246,"[0, 1]",fc1,0.703000009059906
176,246,"[0, 2]",conv1,0.9390000104904175
177,246,"[0, 2]",conv2,0.921999990940094
178,246,"[0, 2]",conv3,0.902999997138977
179,246,"[0, 2]",fc1,0.718999981880188
180,246,"[1, 2]",conv1,0.9409999847412109
181,246,"[1, 2]",conv2,0.8960000276565552
182,246,"[1, 2]",conv3,0.8510000109672546
183,246,"[1, 2]",fc1,0.609000027179718
184,246,[0],conv1,0.9070000052452087
185,246,[0],conv2,0.8880000114440918
186,246,[0],conv3,0.8650000095367432
187,246,[0],fc1,0.7129999995231628
188,246,[1],conv1,0.9549999833106995
189,246,[1],conv2,0.9549999833106995
190,246,[1],conv3,0.9449999928474426
191,246,[1],fc1,0.7229999899864197
192,246,[2],conv1,0.9300000071525574
193,246,[2],conv2,0.9340000152587891
194,246,[2],conv3,0.8960000276565552
195,246,[2],fc1,0.722000002861023
196,247,"[0, 1, 2]",conv1,0.9359999895095825
197,247,"[0, 1, 2]",conv2,0.9470000267028809
198,247,"[0, 1, 2]",conv3,0.9679999947547913
199,247,"[0, 1, 2]",fc1,0.5180000066757202
200,247,"[0, 1]",conv1,0.9020000100135803
201,247,"[0, 1]",conv2,0.921999990940094
202,247,"[0, 1]",conv3,0.8939999938011169
203,247,"[0, 1]",fc1,0.6660000085830688
204,247,"[0, 2]",conv1,0.9449999928474426
205,247,"[0, 2]",conv2,0.9430000185966492
206,247,"[0, 2]",conv3,0.906000018119812
207,247,"[0, 2]",fc1,0.7670000195503235
208,247,"[1, 2]",conv1,0.9240000247955322
209,247,"[1, 2]",conv2,0.9279999732971191
210,247,"[1, 2]",conv3,0.8930000066757202
211,247,"[1, 2]",fc1,0.7580000162124634
212,247,[0],conv1,0.9399999976158142
213,247,[0],conv2,0.8989999890327454
214,247,[0],conv3,0.906000018119812
215,247,[0],fc1,0.6919999718666077
216,247,[1],conv1,0.9639999866485596
217,247,[1],conv2,0.9520000219345093
218,247,[1],conv3,0.9319999814033508
219,247,[1],fc1,0.7540000081062317
220,247,[2],conv1,0.9240000247955322
221,247,[2],conv2,0.9430000185966492
222,247,[2],conv3,0.8799999952316284
223,247,[2],fc1,0.7070000171661377
224,248,"[0, 1, 2]",conv1,0.9279999732971191
225,248,"[0, 1, 2]",conv2,0.9369999766349792
226,248,"[0, 1, 2]",conv3,0.9380000233650208
227,248,"[0, 1, 2]",fc1,0.4880000054836273
228,248,"[0, 1]",conv1,0.9319999814033508
229,248,"[0, 1]",conv2,0.9169999957084656
230,248,"[0, 1]",conv3,0.9089999794960022
231,248,"[0, 1]",fc1,0.5789999961853027
232,248,"[0, 2]",conv1,0.9419999718666077
233,248,"[0, 2]",conv2,0.9100000262260437
234,248,"[0, 2]",conv3,0.8980000019073486
235,248,"[0, 2]",fc1,0.722000002861023
236,248,"[1, 2]",conv1,0.9309999942779541
237,248,"[1, 2]",conv2,0.9010000228881836
238,248,"[1, 2]",conv3,0.8960000276565552
239,248,"[1, 2]",fc1,0.6769999861717224
240,248,[0],conv1,0.9139999747276306
241,248,[0],conv2,0.8859999775886536
242,248,[0],conv3,0.8759999871253967
243,248,[0],fc1,0.6990000009536743
244,248,[1],conv1,0.9520000219345093
245,248,[1],conv2,0.953000009059906
246,248,[1],conv3,0.9390000104904175
247,248,[1],fc1,0.7080000042915344
248,248,[2],conv1,0.9399999976158142
249,248,[2],conv2,0.9399999976158142
250,248,[2],conv3,0.9070000052452087
251,248,[2],fc1,0.7440000176429749
252,249,"[0, 1, 2]",conv1,0.9330000281333923
253,249,"[0, 1, 2]",conv2,0.9409999847412109
254,249,"[0, 1, 2]",conv3,0.9350000023841858
255,249,"[0, 1, 2]",fc1,0.5659999847412109
256,249,"[0, 1]",conv1,0.9190000295639038
257,249,"[0, 1]",conv2,0.9169999957084656
258,249,"[0, 1]",conv3,0.8640000224113464
259,249,"[0, 1]",fc1,0.7379999756813049
260,249,"[0, 2]",conv1,0.9290000200271606
261,249,"[0, 2]",conv2,0.9279999732971191
262,249,"[0, 2]",conv3,0.921999990940094
263,249,"[0, 2]",fc1,0.6510000228881836
264,249,"[1, 2]",conv1,0.9190000295639038
265,249,"[1, 2]",conv2,0.9190000295639038
266,249,"[1, 2]",conv3,0.9020000100135803
267,249,"[1, 2]",fc1,0.703000009059906
268,249,[0],conv1,0.9190000295639038
269,249,[0],conv2,0.8939999938011169
270,249,[0],conv3,0.875
271,249,[0],fc1,0.7229999899864197
272,249,[1],conv1,0.9559999704360962
273,249,[1],conv2,0.9700000286102295
274,249,[1],conv3,0.9430000185966492
275,249,[1],fc1,0.7580000162124634
276,249,[2],conv1,0.9470000267028809
277,249,[2],conv2,0.9300000071525574
278,249,[2],conv3,0.8920000195503235
279,249,[2],fc1,0.7409999966621399
280,250,"[0, 1, 2]",conv1,0.9340000152587891
281,250,"[0, 1, 2]",conv2,0.9369999766349792
282,250,"[0, 1, 2]",conv3,0.9549999833106995
283,250,"[0, 1, 2]",fc1,0.7049999833106995
284,250,"[0, 1]",conv1,0.9210000038146973
285,250,"[0, 1]",conv2,0.9210000038146973
286,250,"[0, 1]",conv3,0.8970000147819519
287,250,"[0, 1]",fc1,0.6830000281333923
288,250,"[0, 2]",conv1,0.9359999895095825
289,250,"[0, 2]",conv2,0.9440000057220459
290,250,"[0, 2]",conv3,0.9200000166893005
291,250,"[0, 2]",fc1,0.6759999990463257
292,250,"[1, 2]",conv1,0.9179999828338623
293,250,"[1, 2]",conv2,0.9359999895095825
294,250,"[1, 2]",conv3,0.8980000019073486
295,250,"[1, 2]",fc1,0.828000009059906
296,250,[0],conv1,0.9259999990463257
297,250,[0],conv2,0.9269999861717224
298,250,[0],conv3,0.9049999713897705
299,250,[0],fc1,0.8259999752044678
300,250,[1],conv1,0.9620000123977661
301,250,[1],conv2,0.9629999995231628
302,250,[1],conv3,0.9399999976158142
303,250,[1],fc1,0.6209999918937683
304,250,[2],conv1,0.9300000071525574
305,250,[2],conv2,0.9269999861717224
306,250,[2],conv3,0.8920000195503235
307,250,[2],fc1,0.6790000200271606
308,251,"[0, 1, 2]",conv1,0.9359999895095825
309,251,"[0, 1, 2]",conv2,0.9319999814033508
310,251,"[0, 1, 2]",conv3,0.953000009059906
311,251,"[0, 1, 2]",fc1,0.640999972820282
312,251,"[0, 1]",conv1,0.9190000295639038
313,251,"[0, 1]",conv2,0.9269999861717224
314,251,"[0, 1]",conv3,0.9089999794960022
315,251,"[0, 1]",fc1,0.7919999957084656
316,251,"[0, 2]",conv1,0.9330000281333923
317,251,"[0, 2]",conv2,0.9179999828338623
318,251,"[0, 2]",conv3,0.9129999876022339
319,251,"[0, 2]",fc1,0.6769999861717224
320,251,"[1, 2]",conv1,0.9380000233650208
321,251,"[1, 2]",conv2,0.9259999990463257
322,251,"[1, 2]",conv3,0.8989999890327454
323,251,"[1, 2]",fc1,0.7269999980926514
324,251,[0],conv1,0.9210000038146973
325,251,[0],conv2,0.8999999761581421
326,251,[0],conv3,0.8949999809265137
327,251,[0],fc1,0.6759999990463257
328,251,[1],conv1,0.9679999947547913
329,251,[1],conv2,0.9639999866485596
330,251,[1],conv3,0.9430000185966492
331,251,[1],fc1,0.7350000143051147
332,251,[2],conv1,0.9449999928474426
333,251,[2],conv2,0.9380000233650208
334,251,[2],conv3,0.9110000133514404
335,251,[2],fc1,0.7940000295639038
336,252,"[0, 1, 2]",conv1,0.9509999752044678
337,252,"[0, 1, 2]",conv2,0.9549999833106995
338,252,"[0, 1, 2]",conv3,0.9490000009536743
339,252,"[0, 1, 2]",fc1,0.546999990940094
340,252,"[0, 1]",conv1,0.9290000200271606
341,252,"[0, 1]",conv2,0.9309999942779541
342,252,"[0, 1]",conv3,0.871999979019165
343,252,"[0, 1]",fc1,0.7379999756813049
344,252,"[0, 2]",conv1,0.9409999847412109
345,252,"[0, 2]",conv2,0.921999990940094
346,252,"[0, 2]",conv3,0.902999997138977
347,252,"[0, 2]",fc1,0.6299999952316284
348,252,"[1, 2]",conv1,0.9089999794960022
349,252,"[1, 2]",conv2,0.9100000262260437
350,252,"[1, 2]",conv3,0.8700000047683716
351,252,"[1, 2]",fc1,0.7269999980926514
352,252,[0],conv1,0.906000018119812
353,252,[0],conv2,0.9129999876022339
354,252,[0],conv3,0.8790000081062317
355,252,[0],fc1,0.7149999737739563
356,252,[1],conv1,0.968999981880188
357,252,[1],conv2,0.9480000138282776
358,252,[1],conv3,0.9480000138282776
359,252,[1],fc1,0.7080000042915344
360,252,[2],conv1,0.9449999928474426
361,252,[2],conv2,0.949999988079071
362,252,[2],conv3,0.8930000066757202
363,252,[2],fc1,0.75
364,253,"[0, 1, 2]",conv1,0.9480000138282776
365,253,"[0, 1, 2]",conv2,0.9390000104904175
366,253,"[0, 1, 2]",conv3,0.9549999833106995
367,253,"[0, 1, 2]",fc1,0.49799999594688416
368,253,"[0, 1]",conv1,0.921999990940094
369,253,"[0, 1]",conv2,0.906000018119812
370,253,"[0, 1]",conv3,0.8870000243186951
371,253,"[0, 1]",fc1,0.7360000014305115
372,253,"[0, 2]",conv1,0.9459999799728394
373,253,"[0, 2]",conv2,0.9440000057220459
374,253,"[0, 2]",conv3,0.9259999990463257
375,253,"[0, 2]",fc1,0.6039999723434448
376,253,"[1, 2]",conv1,0.9259999990463257
377,253,"[1, 2]",conv2,0.9070000052452087
378,253,"[1, 2]",conv3,0.8999999761581421
379,253,"[1, 2]",fc1,0.8240000009536743
380,253,[0],conv1,0.9190000295639038
381,253,[0],conv2,0.9300000071525574
382,253,[0],conv3,0.9240000247955322
383,253,[0],fc1,0.8270000219345093
384,253,[1],conv1,0.9580000042915344
385,253,[1],conv2,0.9520000219345093
386,253,[1],conv3,0.9490000009536743
387,253,[1],fc1,0.7409999966621399
388,253,[2],conv1,0.9399999976158142
389,253,[2],conv2,0.9480000138282776
390,253,[2],conv3,0.8949999809265137
391,253,[2],fc1,0.7379999756813049
392,254,"[0, 1, 2]",conv1,0.9380000233650208
393,254,"[0, 1, 2]",conv2,0.9350000023841858
394,254,"[0, 1, 2]",conv3,0.9330000281333923
395,254,"[0, 1, 2]",fc1,0.7789999842643738
396,254,"[0, 1]",conv1,0.9279999732971191
397,254,"[0, 1]",conv2,0.9240000247955322
398,254,"[0, 1]",conv3,0.9160000085830688
399,254,"[0, 1]",fc1,0.7870000004768372
400,254,"[0, 2]",conv1,0.921999990940094
401,254,"[0, 2]",conv2,0.9399999976158142
402,254,"[0, 2]",conv3,0.9200000166893005
403,254,"[0, 2]",fc1,0.6470000147819519
404,254,"[1, 2]",conv1,0.921999990940094
405,254,"[1, 2]",conv2,0.9150000214576721
406,254,"[1, 2]",conv3,0.8949999809265137
407,254,"[1, 2]",fc1,0.734000027179718
408,254,[0],conv1,0.9129999876022339
409,254,[0],conv2,0.9070000052452087
410,254,[0],conv3,0.8859999775886536
411,254,[0],fc1,0.7179999947547913
412,254,[1],conv1,0.9589999914169312
413,254,[1],conv2,0.9399999976158142
414,254,[1],conv3,0.9179999828338623
415,254,[1],fc1,0.7599999904632568
416,254,[2],conv1,0.9480000138282776
417,254,[2],conv2,0.9509999752044678
418,254,[2],conv3,0.9259999990463257
419,254,[2],fc1,0.7789999842643738
420,255,"[0, 1, 2]",conv1,0.9559999704360962
