,model,variables,layer,accuracy
421,255,"[0, 1, 2]",conv2,0.9390000104904175
422,255,"[0, 1, 2]",conv3,0.9369999766349792
423,255,"[0, 1, 2]",fc1,0.5210000276565552
424,255,"[0, 1]",conv1,0.921999990940094
425,255,"[0, 1]",conv2,0.9200000166893005
426,255,"[0, 1]",conv3,0.8939999938011169
427,255,"[0, 1]",fc1,0.7440000176429749
428,255,"[0, 2]",conv1,0.9309999942779541
429,255,"[0, 2]",conv2,0.9160000085830688
430,255,"[0, 2]",conv3,0.8960000276565552
431,255,"[0, 2]",fc1,0.6159999966621399
432,255,"[1, 2]",conv1,0.9229999780654907
433,255,"[1, 2]",conv2,0.9049999713897705
434,255,"[1, 2]",conv3,0.8700000047683716
435,255,"[1, 2]",fc1,0.6940000057220459
436,255,[0],conv1,0.9210000038146973
437,255,[0],conv2,0.9120000004768372
438,255,[0],conv3,0.8809999823570251
439,255,[0],fc1,0.7509999871253967
440,255,[1],conv1,0.9520000219345093
441,255,[1],conv2,0.9559999704360962
442,255,[1],conv3,0.9380000233650208
443,255,[1],fc1,0.6240000128746033
444,255,[2],conv1,0.9419999718666077
445,255,[2],conv2,0.9449999928474426
446,255,[2],conv3,0.8980000019073486
447,255,[2],fc1,0.6480000019073486
448,256,"[0, 1, 2]",conv1,0.9549999833106995
449,256,"[0, 1, 2]",conv2,0.9359999895095825
450,256,"[0, 1, 2]",conv3,0.9490000009536743
451,256,"[0, 1, 2]",fc1,0.6290000081062317
452,256,"[0, 1]",conv1,0.9190000295639038
453,256,"[0, 1]",conv2,0.9190000295639038
454,256,"[0, 1]",conv3,0.8889999985694885
455,256,"[0, 1]",fc1,0.6710000038146973
456,256,"[0, 2]",conv1,0.9380000233650208
457,256,"[0, 2]",conv2,0.9430000185966492
458,256,"[0, 2]",conv3,0.9110000133514404
459,256,"[0, 2]",fc1,0.7250000238418579
460,256,"[1, 2]",conv1,0.9350000023841858
461,256,"[1, 2]",conv2,0.9259999990463257
462,256,"[1, 2]",conv3,0.8970000147819519
463,256,"[1, 2]",fc1,0.8100000023841858
464,256,[0],conv1,0.9309999942779541
465,256,[0],conv2,0.925000011920929
466,256,[0],conv3,0.9150000214576721
467,256,[0],fc1,0.7850000262260437
468,256,[1],conv1,0.9649999737739563
469,256,[1],conv2,0.9660000205039978
470,256,[1],conv3,0.9240000247955322
471,256,[1],fc1,0.7450000047683716
472,256,[2],conv1,0.9359999895095825
473,256,[2],conv2,0.9449999928474426
474,256,[2],conv3,0.8799999952316284
475,256,[2],fc1,0.7400000095367432
476,257,"[0, 1, 2]",conv1,0.9269999861717224
477,257,"[0, 1, 2]",conv2,0.9399999976158142
478,257,"[0, 1, 2]",conv3,0.9409999847412109
479,257,"[0, 1, 2]",fc1,0.5139999985694885
480,257,"[0, 1]",conv1,0.925000011920929
481,257,"[0, 1]",conv2,0.9129999876022339
482,257,"[0, 1]",conv3,0.9150000214576721
483,257,"[0, 1]",fc1,0.7910000085830688
484,257,"[0, 2]",conv1,0.9319999814033508
485,257,"[0, 2]",conv2,0.9290000200271606
486,257,"[0, 2]",conv3,0.9039999842643738
487,257,"[0, 2]",fc1,0.7509999871253967
488,257,"[1, 2]",conv1,0.9300000071525574
489,257,"[1, 2]",conv2,0.921999990940094
490,257,"[1, 2]",conv3,0.8820000290870667
491,257,"[1, 2]",fc1,0.6919999718666077
492,257,[0],conv1,0.9110000133514404
493,257,[0],conv2,0.9139999747276306
494,257,[0],conv3,0.8820000290870667
495,257,[0],fc1,0.6679999828338623
496,257,[1],conv1,0.9520000219345093
497,257,[1],conv2,0.9620000123977661
498,257,[1],conv3,0.9419999718666077
499,257,[1],fc1,0.7059999704360962
500,257,[2],conv1,0.9399999976158142
501,257,[2],conv2,0.9490000009536743
502,257,[2],conv3,0.9259999990463257
503,257,[2],fc1,0.7369999885559082
504,258,"[0, 1, 2]",conv1,0.9470000267028809
505,258,"[0, 1, 2]",conv2,0.953000009059906
506,258,"[0, 1, 2]",conv3,0.9599999785423279
507,258,"[0, 1, 2]",fc1,0.460999995470047
508,258,"[0, 1]",conv1,0.8989999890327454
509,258,"[0, 1]",conv2,0.9240000247955322
510,258,"[0, 1]",conv3,0.8859999775886536
511,258,"[0, 1]",fc1,0.7630000114440918
512,258,"[0, 2]",conv1,0.9309999942779541
513,258,"[0, 2]",conv2,0.9290000200271606
514,258,"[0, 2]",conv3,0.9070000052452087
515,258,"[0, 2]",fc1,0.6169999837875366
516,258,"[1, 2]",conv1,0.9190000295639038
517,258,"[1, 2]",conv2,0.9070000052452087
518,258,"[1, 2]",conv3,0.8930000066757202
519,258,"[1, 2]",fc1,0.6990000009536743
520,258,[0],conv1,0.8980000019073486
521,258,[0],conv2,0.8769999742507935
522,258,[0],conv3,0.8870000243186951
523,258,[0],fc1,0.722000002861023
524,258,[1],conv1,0.9570000171661377
525,258,[1],conv2,0.9629999995231628
526,258,[1],conv3,0.9380000233650208
527,258,[1],fc1,0.6579999923706055
528,258,[2],conv1,0.9419999718666077
529,258,[2],conv2,0.9309999942779541
530,258,[2],conv3,0.8880000114440918
531,258,[2],fc1,0.7670000195503235
532,259,"[0, 1, 2]",conv1,0.9449999928474426
533,259,"[0, 1, 2]",conv2,0.9269999861717224
534,259,"[0, 1, 2]",conv3,0.9549999833106995
535,259,"[0, 1, 2]",fc1,0.6980000138282776
536,259,"[0, 1]",conv1,0.890999972820282
537,259,"[0, 1]",conv2,0.8840000033378601
538,259,"[0, 1]",conv3,0.8840000033378601
539,259,"[0, 1]",fc1,0.6650000214576721
540,259,"[0, 2]",conv1,0.9480000138282776
541,259,"[0, 2]",conv2,0.9359999895095825
542,259,"[0, 2]",conv3,0.9100000262260437
543,259,"[0, 2]",fc1,0.7200000286102295
544,259,"[1, 2]",conv1,0.9179999828338623
545,259,"[1, 2]",conv2,0.890999972820282
546,259,"[1, 2]",conv3,0.8840000033378601
547,259,"[1, 2]",fc1,0.5210000276565552
548,259,[0],conv1,0.925000011920929
549,259,[0],conv2,0.9089999794960022
550,259,[0],conv3,0.9160000085830688
551,259,[0],fc1,0.8100000023841858
552,259,[1],conv1,0.9580000042915344
553,259,[1],conv2,0.9229999780654907
554,259,[1],conv3,0.9330000281333923
555,259,[1],fc1,0.7630000114440918
556,259,[2],conv1,0.921999990940094
557,259,[2],conv2,0.9190000295639038
558,259,[2],conv3,0.8799999952316284
559,259,[2],fc1,0.6380000114440918
560,260,"[0, 1, 2]",conv1,0.9179999828338623
561,260,"[0, 1, 2]",conv2,0.9350000023841858
562,260,"[0, 1, 2]",conv3,0.9490000009536743
563,260,"[0, 1, 2]",fc1,0.7820000052452087
564,260,"[0, 1]",conv1,0.9089999794960022
565,260,"[0, 1]",conv2,0.8989999890327454
566,260,"[0, 1]",conv3,0.8939999938011169
567,260,"[0, 1]",fc1,0.8040000200271606
568,260,"[0, 2]",conv1,0.9240000247955322
569,260,"[0, 2]",conv2,0.9200000166893005
570,260,"[0, 2]",conv3,0.906000018119812
571,260,"[0, 2]",fc1,0.6460000276565552
572,260,"[1, 2]",conv1,0.9210000038146973
573,260,"[1, 2]",conv2,0.9150000214576721
574,260,"[1, 2]",conv3,0.8709999918937683
575,260,"[1, 2]",fc1,0.6970000267028809
576,260,[0],conv1,0.8930000066757202
577,260,[0],conv2,0.8880000114440918
578,260,[0],conv3,0.8640000224113464
579,260,[0],fc1,0.7369999885559082
580,260,[1],conv1,0.9620000123977661
581,260,[1],conv2,0.9570000171661377
582,260,[1],conv3,0.9229999780654907
583,260,[1],fc1,0.7559999823570251
584,260,[2],conv1,0.9520000219345093
585,260,[2],conv2,0.9340000152587891
586,260,[2],conv3,0.9200000166893005
587,260,[2],fc1,0.7319999933242798
588,261,"[0, 1, 2]",conv1,0.9419999718666077
589,261,"[0, 1, 2]",conv2,0.9290000200271606
590,261,"[0, 1, 2]",conv3,0.9359999895095825
591,261,"[0, 1, 2]",fc1,0.49900001287460327
592,261,"[0, 1]",conv1,0.9129999876022339
593,261,"[0, 1]",conv2,0.9139999747276306
594,261,"[0, 1]",conv3,0.8840000033378601
595,261,"[0, 1]",fc1,0.7179999947547913
596,261,"[0, 2]",conv1,0.9409999847412109
597,261,"[0, 2]",conv2,0.9440000057220459
598,261,"[0, 2]",conv3,0.9169999957084656
599,261,"[0, 2]",fc1,0.609000027179718
600,261,"[1, 2]",conv1,0.9240000247955322
601,261,"[1, 2]",conv2,0.9210000038146973
602,261,"[1, 2]",conv3,0.8629999756813049
603,261,"[1, 2]",fc1,0.6359999775886536
604,261,[0],conv1,0.9269999861717224
605,261,[0],conv2,0.9079999923706055
606,261,[0],conv3,0.8920000195503235
607,261,[0],fc1,0.7379999756813049
608,261,[1],conv1,0.9539999961853027
609,261,[1],conv2,0.9570000171661377
610,261,[1],conv3,0.9350000023841858
611,261,[1],fc1,0.8130000233650208
612,261,[2],conv1,0.9440000057220459
613,261,[2],conv2,0.9229999780654907
614,261,[2],conv3,0.8650000095367432
615,261,[2],fc1,0.7269999980926514
616,262,"[0, 1, 2]",conv1,0.9330000281333923
617,262,"[0, 1, 2]",conv2,0.9290000200271606
618,262,"[0, 1, 2]",conv3,0.9580000042915344
619,262,"[0, 1, 2]",fc1,0.9440000057220459
620,262,"[0, 1]",conv1,0.9120000004768372
621,262,"[0, 1]",conv2,0.9139999747276306
622,262,"[0, 1]",conv3,0.8849999904632568
623,262,"[0, 1]",fc1,0.671999990940094
624,262,"[0, 2]",conv1,0.9520000219345093
625,262,"[0, 2]",conv2,0.9430000185966492
626,262,"[0, 2]",conv3,0.9179999828338623
627,262,"[0, 2]",fc1,0.6520000100135803
628,262,"[1, 2]",conv1,0.9229999780654907
629,262,"[1, 2]",conv2,0.9229999780654907
630,262,"[1, 2]",conv3,0.8970000147819519
631,262,"[1, 2]",fc1,0.5759999752044678
632,262,[0],conv1,0.9120000004768372
633,262,[0],conv2,0.9240000247955322
634,262,[0],conv3,0.902999997138977
635,262,[0],fc1,0.8009999990463257
636,262,[1],conv1,0.968999981880188
637,262,[1],conv2,0.968999981880188
638,262,[1],conv3,0.9409999847412109
639,262,[1],fc1,0.7289999723434448
640,262,[2],conv1,0.9350000023841858
641,262,[2],conv2,0.9259999990463257
642,262,[2],conv3,0.9039999842643738
643,262,[2],fc1,0.6690000295639038
644,263,"[0, 1, 2]",conv1,0.9449999928474426
645,263,"[0, 1, 2]",conv2,0.9340000152587891
646,263,"[0, 1, 2]",conv3,0.9520000219345093
647,263,"[0, 1, 2]",fc1,0.656000018119812
648,263,"[0, 1]",conv1,0.9319999814033508
649,263,"[0, 1]",conv2,0.9200000166893005
650,263,"[0, 1]",conv3,0.9110000133514404
651,263,"[0, 1]",fc1,0.746999979019165
652,263,"[0, 2]",conv1,0.9300000071525574
653,263,"[0, 2]",conv2,0.9350000023841858
654,263,"[0, 2]",conv3,0.9079999923706055
655,263,"[0, 2]",fc1,0.7490000128746033
656,263,"[1, 2]",conv1,0.9169999957084656
657,263,"[1, 2]",conv2,0.9229999780654907
658,263,"[1, 2]",conv3,0.8880000114440918
659,263,"[1, 2]",fc1,0.6949999928474426
660,263,[0],conv1,0.9160000085830688
661,263,[0],conv2,0.9190000295639038
662,263,[0],conv3,0.8899999856948853
663,263,[0],fc1,0.703000009059906
664,263,[1],conv1,0.9769999980926514
665,263,[1],conv2,0.9559999704360962
666,263,[1],conv3,0.9369999766349792
667,263,[1],fc1,0.6489999890327454
668,263,[2],conv1,0.9300000071525574
669,263,[2],conv2,0.9380000233650208
670,263,[2],conv3,0.9290000200271606
671,263,[2],fc1,0.7990000247955322
672,264,"[0, 1, 2]",conv1,0.9440000057220459
673,264,"[0, 1, 2]",conv2,0.9139999747276306
674,264,"[0, 1, 2]",conv3,0.9610000252723694
675,264,"[0, 1, 2]",fc1,0.5799999833106995
676,264,"[0, 1]",conv1,0.9290000200271606
677,264,"[0, 1]",conv2,0.9259999990463257
678,264,"[0, 1]",conv3,0.8870000243186951
679,264,"[0, 1]",fc1,0.6209999918937683
680,264,"[0, 2]",conv1,0.9390000104904175
681,264,"[0, 2]",conv2,0.9359999895095825
682,264,"[0, 2]",conv3,0.9039999842643738
683,264,"[0, 2]",fc1,0.5920000076293945
684,264,"[1, 2]",conv1,0.9269999861717224
685,264,"[1, 2]",conv2,0.9210000038146973
686,264,"[1, 2]",conv3,0.8889999985694885
687,264,"[1, 2]",fc1,0.6959999799728394
688,264,[0],conv1,0.8999999761581421
689,264,[0],conv2,0.9079999923706055
690,264,[0],conv3,0.8899999856948853
691,264,[0],fc1,0.7310000061988831
692,264,[1],conv1,0.9610000252723694
693,264,[1],conv2,0.9580000042915344
694,264,[1],conv3,0.9200000166893005
695,264,[1],fc1,0.7440000176429749
696,264,[2],conv1,0.9259999990463257
697,264,[2],conv2,0.9200000166893005
698,264,[2],conv3,0.8870000243186951
699,264,[2],fc1,0.7409999966621399
700,265,"[0, 1, 2]",conv1,0.9350000023841858
701,265,"[0, 1, 2]",conv2,0.9509999752044678
702,265,"[0, 1, 2]",conv3,0.9629999995231628
703,265,"[0, 1, 2]",fc1,0.7770000100135803
704,265,"[0, 1]",conv1,0.9129999876022339
705,265,"[0, 1]",conv2,0.921999990940094
706,265,"[0, 1]",conv3,0.9020000100135803
707,265,"[0, 1]",fc1,0.6949999928474426
708,265,"[0, 2]",conv1,0.9520000219345093
709,265,"[0, 2]",conv2,0.9210000038146973
710,265,"[0, 2]",conv3,0.925000011920929
711,265,"[0, 2]",fc1,0.6880000233650208
712,265,"[1, 2]",conv1,0.9150000214576721
713,265,"[1, 2]",conv2,0.906000018119812
714,265,"[1, 2]",conv3,0.8889999985694885
715,265,"[1, 2]",fc1,0.5649999976158142
716,265,[0],conv1,0.9210000038146973
717,265,[0],conv2,0.9330000281333923
718,265,[0],conv3,0.9039999842643738
719,265,[0],fc1,0.6990000009536743
720,265,[1],conv1,0.9599999785423279
721,265,[1],conv2,0.9589999914169312
722,265,[1],conv3,0.9449999928474426
723,265,[1],fc1,0.7590000033378601
724,265,[2],conv1,0.9369999766349792
725,265,[2],conv2,0.9309999942779541
726,265,[2],conv3,0.9049999713897705
727,265,[2],fc1,0.7179999947547913
728,266,"[0, 1, 2]",conv1,0.9359999895095825
729,266,"[0, 1, 2]",conv2,0.9430000185966492
730,266,"[0, 1, 2]",conv3,0.9620000123977661
731,266,"[0, 1, 2]",fc1,0.492000013589859
732,266,"[0, 1]",conv1,0.9160000085830688
733,266,"[0, 1]",conv2,0.9200000166893005
734,266,"[0, 1]",conv3,0.9079999923706055
735,266,"[0, 1]",fc1,0.5860000252723694
736,266,"[0, 2]",conv1,0.9200000166893005
737,266,"[0, 2]",conv2,0.9359999895095825
738,266,"[0, 2]",conv3,0.9070000052452087
739,266,"[0, 2]",fc1,0.7059999704360962
740,266,"[1, 2]",conv1,0.9350000023841858
741,266,"[1, 2]",conv2,0.9079999923706055
742,266,"[1, 2]",conv3,0.878000020980835
743,266,"[1, 2]",fc1,0.7020000219345093
744,266,[0],conv1,0.9039999842643738
745,266,[0],conv2,0.8949999809265137
746,266,[0],conv3,0.859000027179718
747,266,[0],fc1,0.6990000009536743
748,266,[1],conv1,0.9570000171661377
749,266,[1],conv2,0.9549999833106995
750,266,[1],conv3,0.9290000200271606
751,266,[1],fc1,0.7260000109672546
752,266,[2],conv1,0.9440000057220459
753,266,[2],conv2,0.9480000138282776
754,266,[2],conv3,0.9390000104904175
755,266,[2],fc1,0.7609999775886536
756,267,"[0, 1, 2]",conv1,0.9350000023841858
757,267,"[0, 1, 2]",conv2,0.9380000233650208
758,267,"[0, 1, 2]",conv3,0.9520000219345093
759,267,"[0, 1, 2]",fc1,0.7770000100135803
760,267,"[0, 1]",conv1,0.9240000247955322
761,267,"[0, 1]",conv2,0.9290000200271606
762,267,"[0, 1]",conv3,0.8690000176429749
763,267,"[0, 1]",fc1,0.6259999871253967
764,267,"[0, 2]",conv1,0.9229999780654907
765,267,"[0, 2]",conv2,0.9190000295639038
766,267,"[0, 2]",conv3,0.9120000004768372
767,267,"[0, 2]",fc1,0.7170000076293945
768,267,"[1, 2]",conv1,0.9089999794960022
769,267,"[1, 2]",conv2,0.9160000085830688
770,267,"[1, 2]",conv3,0.8539999723434448
771,267,"[1, 2]",fc1,0.7450000047683716
772,267,[0],conv1,0.9089999794960022
773,267,[0],conv2,0.902999997138977
774,267,[0],conv3,0.8840000033378601
775,267,[0],fc1,0.7450000047683716
776,267,[1],conv1,0.9549999833106995
777,267,[1],conv2,0.9470000267028809
778,267,[1],conv3,0.9419999718666077
779,267,[1],fc1,0.7820000052452087
780,267,[2],conv1,0.9229999780654907
781,267,[2],conv2,0.9319999814033508
782,267,[2],conv3,0.8740000128746033
783,267,[2],fc1,0.7269999980926514
784,268,"[0, 1, 2]",conv1,0.9430000185966492
785,268,"[0, 1, 2]",conv2,0.9359999895095825
786,268,"[0, 1, 2]",conv3,0.9589999914169312
787,268,"[0, 1, 2]",fc1,0.8009999990463257
788,268,"[0, 1]",conv1,0.921999990940094
789,268,"[0, 1]",conv2,0.921999990940094
790,268,"[0, 1]",conv3,0.8980000019073486
791,268,"[0, 1]",fc1,0.7229999899864197
792,268,"[0, 2]",conv1,0.9259999990463257
793,268,"[0, 2]",conv2,0.9480000138282776
794,268,"[0, 2]",conv3,0.9100000262260437
795,268,"[0, 2]",fc1,0.5979999899864197
796,268,"[1, 2]",conv1,0.9409999847412109
797,268,"[1, 2]",conv2,0.9309999942779541
798,268,"[1, 2]",conv3,0.8899999856948853
799,268,"[1, 2]",fc1,0.5839999914169312
800,268,[0],conv1,0.9419999718666077
801,268,[0],conv2,0.9240000247955322
802,268,[0],conv3,0.9100000262260437
803,268,[0],fc1,0.5789999961853027
804,268,[1],conv1,0.9509999752044678
805,268,[1],conv2,0.9679999947547913
806,268,[1],conv3,0.9449999928474426
807,268,[1],fc1,0.7110000252723694
808,268,[2],conv1,0.9440000057220459
809,268,[2],conv2,0.9390000104904175
810,268,[2],conv3,0.9039999842643738
811,268,[2],fc1,0.6949999928474426
812,269,"[0, 1, 2]",conv1,0.9330000281333923
813,269,"[0, 1, 2]",conv2,0.9279999732971191
814,269,"[0, 1, 2]",conv3,0.9300000071525574
815,269,"[0, 1, 2]",fc1,0.5070000290870667
816,269,"[0, 1]",conv1,0.9319999814033508
817,269,"[0, 1]",conv2,0.925000011920929
818,269,"[0, 1]",conv3,0.9100000262260437
819,269,"[0, 1]",fc1,0.5889999866485596
820,269,"[0, 2]",conv1,0.9359999895095825
821,269,"[0, 2]",conv2,0.9399999976158142
822,269,"[0, 2]",conv3,0.8899999856948853
823,269,"[0, 2]",fc1,0.7160000205039978
824,269,"[1, 2]",conv1,0.9480000138282776
825,269,"[1, 2]",conv2,0.9300000071525574
826,269,"[1, 2]",conv3,0.8730000257492065
827,269,"[1, 2]",fc1,0.6790000200271606
828,269,[0],conv1,0.9179999828338623
829,269,[0],conv2,0.9179999828338623
830,269,[0],conv3,0.8820000290870667
831,269,[0],fc1,0.6850000023841858
832,269,[1],conv1,0.9589999914169312
833,269,[1],conv2,0.9480000138282776
834,269,[1],conv3,0.9409999847412109
835,269,[1],fc1,0.7549999952316284
836,269,[2],conv1,0.9509999752044678
837,269,[2],conv2,0.9589999914169312
838,269,[2],conv3,0.9350000023841858
839,269,[2],fc1,0.8190000057220459
